developer_username,developer_email,developer_name,developer_website,customer_username,customer_email,customer_payment_method,application_title,application_version,application_type,free_contains_ads,paid_price,release_version_tag,release_notes,release_date,downloaded,has_review,review_rating,review_comment,review_date,has_transaction,transaction_id,transaction_amount,transaction_date
dev_149,dev_149@example.com,Studio 149,https://studio-149.dev,customer_36,customer_36@mail.com,GooglePay,App 115,3.0.2,paid_application,False,11.51,v2.5.3,Release notes batch 744,2025-11-14,False,True,4,Review text 744,2026-01-23,False,,,
dev_72,dev_72@example.com,Studio 72,https://studio-72.dev,customer_289,customer_289@mail.com,ApplePay,App 266,3.6.2,free_application,True,,v4.3.8,Release notes batch 745,2026-01-04,True,True,2,Review text 745,2025-12-02,False,,,
dev_62,dev_62@example.com,Studio 62,https://studio-62.dev,customer_294,customer_294@mail.com,GooglePay,App 244,3.8.2,free_application,True,,v3.8.6,Release notes batch 746,2026-09-18,True,False,,,,False,,,
dev_8,dev_8@example.com,Studio 8,https://studio-8.dev,customer_135,customer_135@mail.com,ApplePay,App 47,3.6.9,free_application,True,,v6.2.6,Release notes batch 747,2026-03-04,False,True,5,Review text 747,2026-04-29,False,,,
dev_7,dev_7@example.com,Studio 7,https://studio-7.dev,customer_412,customer_412@mail.com,Card,App 348,5.8.7,paid_application,False,13.12,v2.4.1,Release notes batch 748,2025-12-23,True,True,2,Review text 748,2024-11-26,False,,,
dev_27,dev_27@example.com,Studio 27,https://studio-27.dev,customer_286,customer_286@mail.com,Card,App 237,2.4.4,free_application,True,,v4.2.6,Release notes batch 749,2026-08-11,False,True,3,Review text 749,2026-03-16,False,,,
dev_67,dev_67@example.com,Studio 67,https://studio-67.dev,customer_332,customer_332@mail.com,GooglePay,App 249,4.0.3,free_application,False,,v6.2.0,Release notes batch 750,2025-11-06,False,False,,,,False,,,
dev_65,dev_65@example.com,Studio 65,https://studio-65.dev,customer_269,customer_269@mail.com,PayPal,App 290,4.1.4,paid_application,False,24.48,v4.1.5,Release notes batch 751,2025-03-10,False,True,1,Review text 751,2025-06-10,True,TXN-00751,24.48,2024-09-10
dev_9,dev_9@example.com,Studio 9,https://studio-9.dev,customer_581,customer_581@mail.com,PayPal,App 121,4.7.7,free_application,True,,v6.2.6,Release notes batch 752,2025-07-18,True,False,,,,False,,,
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_485,customer_485@mail.com,PayPal,App 159,2.9.4,free_application,False,,v4.0.5,Release notes batch 753,2025-12-26,True,False,,,,False,,,
dev_60,dev_60@example.com,Studio 60,https://studio-60.dev,customer_396,customer_396@mail.com,PayPal,App 243,3.0.3,paid_application,False,3.24,v5.5.5,Release notes batch 754,2024-12-09,False,True,3,Review text 754,2024-01-19,True,TXN-00754,3.24,2025-09-24
dev_145,dev_145@example.com,Studio 145,https://studio-145.dev,customer_80,customer_80@mail.com,GooglePay,App 263,2.8.0,paid_application,False,21.92,v3.9.6,Release notes batch 755,2024-08-28,True,True,3,Review text 755,2024-03-30,False,,,
dev_34,dev_34@example.com,Studio 34,https://studio-34.dev,customer_524,customer_524@mail.com,PayPal,App 93,2.1.4,free_application,True,,v1.0.3,Release notes batch 756,2025-06-15,True,True,4,Review text 756,2026-04-09,False,,,
dev_96,dev_96@example.com,Studio 96,https://studio-96.dev,customer_334,customer_334@mail.com,PayPal,App 262,2.6.6,free_application,False,,v4.6.3,Release notes batch 757,2024-12-10,False,True,1,Review text 757,2026-10-18,False,,,
dev_103,dev_103@example.com,Studio 103,https://studio-103.dev,customer_397,customer_397@mail.com,Card,App 326,5.9.1,free_application,False,,v5.2.0,Release notes batch 758,2026-12-21,True,False,,,,False,,,
dev_100,dev_100@example.com,Studio 100,https://studio-100.dev,customer_251,customer_251@mail.com,ApplePay,App 327,3.1.2,free_application,False,,v4.3.9,Release notes batch 759,2024-05-31,True,True,5,Review text 759,2024-04-28,False,,,
dev_92,dev_92@example.com,Studio 92,https://studio-92.dev,customer_508,customer_508@mail.com,Card,App 228,5.2.3,free_application,False,,v1.7.8,Release notes batch 760,2024-11-20,True,False,,,,False,,,
dev_136,dev_136@example.com,Studio 136,https://studio-136.dev,customer_516,customer_516@mail.com,PayPal,App 13,1.6.6,paid_application,False,5.13,v5.6.2,Release notes batch 761,2026-09-14,True,True,2,Review text 761,2026-12-24,False,,,
dev_10,dev_10@example.com,Studio 10,https://studio-10.dev,customer_51,customer_51@mail.com,GooglePay,App 38,4.1.5,free_application,False,,v3.3.7,Release notes batch 762,2025-08-06,False,True,1,Review text 762,2024-05-25,False,,,
dev_142,dev_142@example.com,Studio 142,https://studio-142.dev,customer_416,customer_416@mail.com,PayPal,App 154,3.4.3,paid_application,False,1.04,v2.7.5,Release notes batch 763,2024-09-13,True,False,,,,False,,,
dev_43,dev_43@example.com,Studio 43,https://studio-43.dev,customer_103,customer_103@mail.com,ApplePay,App 241,5.6.9,paid_application,False,19.77,v1.6.0,Release notes batch 764,2024-08-30,False,False,,,,False,,,
dev_98,dev_98@example.com,Studio 98,https://studio-98.dev,customer_293,customer_293@mail.com,PayPal,App 288,1.7.4,free_application,False,,v2.5.9,Release notes batch 765,2026-03-04,True,True,5,Review text 765,2026-06-30,False,,,
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_16,customer_16@mail.com,Card,App 155,1.2.4,paid_application,False,25.73,v1.5.3,Release notes batch 766,2025-02-17,True,False,,,,False,,,
dev_86,dev_86@example.com,Studio 86,https://studio-86.dev,customer_387,customer_387@mail.com,ApplePay,App 349,5.4.2,free_application,True,,v4.1.6,Release notes batch 767,2026-11-19,False,False,,,,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_228,customer_228@mail.com,Card,App 226,4.7.0,free_application,False,,v3.7.6,Release notes batch 768,2026-12-28,True,True,5,Review text 768,2025-09-16,False,,,
dev_60,dev_60@example.com,Studio 60,https://studio-60.dev,customer_310,customer_310@mail.com,Card,App 84,5.5.3,free_application,False,,v6.7.8,Release notes batch 769,2024-07-17,False,False,,,,False,,,
dev_61,dev_61@example.com,Studio 61,https://studio-61.dev,customer_1,customer_1@mail.com,ApplePay,App 335,3.0.4,free_application,True,,v2.5.5,Release notes batch 770,2026-02-28,False,True,4,Review text 770,2025-02-09,False,,,
dev_97,dev_97@example.com,Studio 97,https://studio-97.dev,customer_399,customer_399@mail.com,Card,App 333,2.7.7,paid_application,False,28.29,v3.6.8,Release notes batch 771,2026-01-12,True,True,5,Review text 771,2025-06-23,False,,,
dev_131,dev_131@example.com,Studio 131,https://studio-131.dev,customer_25,customer_25@mail.com,Card,App 228,4.2.9,paid_application,False,15.6,v4.5.3,Release notes batch 772,2024-12-06,False,True,5,Review text 772,2026-01-05,True,TXN-00772,15.6,2026-11-03
dev_55,dev_55@example.com,Studio 55,https://studio-55.dev,customer_583,customer_583@mail.com,ApplePay,App 226,2.4.7,paid_application,False,17.34,v6.4.7,Release notes batch 773,2024-08-14,True,False,,,,False,,,
dev_43,dev_43@example.com,Studio 43,https://studio-43.dev,customer_214,customer_214@mail.com,GooglePay,App 60,3.9.3,free_application,True,,v6.5.4,Release notes batch 774,2026-03-27,False,False,,,,False,,,
dev_155,dev_155@example.com,Studio 155,https://studio-155.dev,customer_162,customer_162@mail.com,GooglePay,App 326,3.0.8,paid_application,False,13.19,v5.7.9,Release notes batch 775,2025-06-13,True,True,1,Review text 775,2025-02-20,True,TXN-00775,13.19,2025-12-03
dev_95,dev_95@example.com,Studio 95,https://studio-95.dev,customer_17,customer_17@mail.com,GooglePay,App 159,3.8.5,free_application,True,,v4.6.3,Release notes batch 776,2025-10-11,True,True,3,Review text 776,2026-08-21,False,,,
dev_131,dev_131@example.com,Studio 131,https://studio-131.dev,customer_543,customer_543@mail.com,Card,App 149,3.1.4,paid_application,False,16.12,v3.2.0,Release notes batch 777,2024-09-28,True,False,,,,False,,,
dev_42,dev_42@example.com,Studio 42,https://studio-42.dev,customer_128,customer_128@mail.com,Card,App 276,5.2.4,free_application,False,,v4.7.2,Release notes batch 778,2025-03-14,False,True,3,Review text 778,2025-09-15,False,,,
dev_152,dev_152@example.com,Studio 152,https://studio-152.dev,customer_14,customer_14@mail.com,GooglePay,App 43,1.8.6,free_application,True,,v2.3.5,Release notes batch 779,2025-10-13,False,True,1,Review text 779,2025-07-15,False,,,
dev_127,dev_127@example.com,Studio 127,https://studio-127.dev,customer_207,customer_207@mail.com,ApplePay,App 322,2.6.4,free_application,True,,v1.7.1,Release notes batch 780,2026-05-30,False,False,,,,False,,,
dev_106,dev_106@example.com,Studio 106,https://studio-106.dev,customer_455,customer_455@mail.com,GooglePay,App 214,1.8.9,paid_application,False,25.78,v5.6.5,Release notes batch 781,2024-10-15,True,False,,,,True,TXN-00781,25.78,2024-04-06
dev_93,dev_93@example.com,Studio 93,https://studio-93.dev,customer_25,customer_25@mail.com,PayPal,App 143,4.4.3,free_application,True,,v4.2.0,Release notes batch 782,2026-09-08,True,False,,,,False,,,
dev_50,dev_50@example.com,Studio 50,https://studio-50.dev,customer_14,customer_14@mail.com,GooglePay,App 178,2.5.1,free_application,True,,v6.9.4,Release notes batch 783,2026-12-05,False,True,3,Review text 783,2024-01-17,False,,,
dev_77,dev_77@example.com,Studio 77,https://studio-77.dev,customer_218,customer_218@mail.com,Card,App 202,3.2.4,paid_application,False,26.87,v5.5.7,Release notes batch 784,2025-12-25,True,False,,,,False,,,
dev_31,dev_31@example.com,Studio 31,https://studio-31.dev,customer_401,customer_401@mail.com,GooglePay,App 308,5.0.7,free_application,True,,v5.1.4,Release notes batch 785,2025-01-06,False,False,,,,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_326,customer_326@mail.com,PayPal,App 324,3.6.2,paid_application,False,4.58,v6.2.9,Release notes batch 786,2024-01-03,True,True,3,Review text 786,2025-06-03,False,,,
dev_105,dev_105@example.com,Studio 105,https://studio-105.dev,customer_120,customer_120@mail.com,ApplePay,App 344,2.5.4,paid_application,False,3.77,v2.1.5,Release notes batch 787,2026-08-07,False,False,,,,False,,,
dev_130,dev_130@example.com,Studio 130,https://studio-130.dev,customer_525,customer_525@mail.com,PayPal,App 278,2.6.4,free_application,False,,v5.0.6,Release notes batch 788,2026-03-11,True,False,,,,False,,,
dev_144,dev_144@example.com,Studio 144,https://studio-144.dev,customer_365,customer_365@mail.com,ApplePay,App 318,2.0.6,paid_application,False,8.2,v2.4.9,Release notes batch 789,2026-04-27,True,True,1,Review text 789,2024-06-05,False,,,
dev_9,dev_9@example.com,Studio 9,https://studio-9.dev,customer_390,customer_390@mail.com,GooglePay,App 110,1.7.3,free_application,True,,v6.9.1,Release notes batch 790,2024-11-11,False,False,,,,False,,,
dev_148,dev_148@example.com,Studio 148,https://studio-148.dev,customer_121,customer_121@mail.com,GooglePay,App 131,5.2.4,paid_application,False,19.03,v1.0.8,Release notes batch 791,2026-12-28,False,False,,,,False,,,
dev_104,dev_104@example.com,Studio 104,https://studio-104.dev,customer_170,customer_170@mail.com,ApplePay,App 133,1.2.8,free_application,False,,v2.3.6,Release notes batch 792,2024-11-17,False,False,,,,False,,,
dev_8,dev_8@example.com,Studio 8,https://studio-8.dev,customer_539,customer_539@mail.com,PayPal,App 299,1.1.0,free_application,False,,v2.3.3,Release notes batch 793,2026-02-11,False,True,1,Review text 793,2026-05-29,False,,,
dev_114,dev_114@example.com,Studio 114,https://studio-114.dev,customer_301,customer_301@mail.com,GooglePay,App 202,3.8.9,free_application,False,,v1.4.5,Release notes batch 794,2025-07-03,False,False,,,,False,,,
dev_124,dev_124@example.com,Studio 124,https://studio-124.dev,customer_364,customer_364@mail.com,Card,App 291,1.0.4,paid_application,False,11.17,v6.4.1,Release notes batch 795,2024-09-11,False,True,2,Review text 795,2024-04-26,False,,,
dev_20,dev_20@example.com,Studio 20,https://studio-20.dev,customer_536,customer_536@mail.com,ApplePay,App 272,3.8.9,paid_application,False,28.95,v5.0.8,Release notes batch 796,2025-03-13,False,True,3,Review text 796,2025-10-26,False,,,
dev_145,dev_145@example.com,Studio 145,https://studio-145.dev,customer_486,customer_486@mail.com,GooglePay,App 311,2.9.9,free_application,False,,v4.1.5,Release notes batch 797,2025-07-07,False,False,,,,False,,,
dev_138,dev_138@example.com,Studio 138,https://studio-138.dev,customer_50,customer_50@mail.com,Card,App 141,5.8.6,paid_application,False,18.18,v4.7.3,Release notes batch 798,2026-02-20,True,False,,,,False,,,
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_582,customer_582@mail.com,Card,App 220,1.5.3,paid_application,False,3.96,v5.0.2,Release notes batch 799,2024-02-11,True,True,2,Review text 799,2024-08-28,True,TXN-00799,3.96,2025-02-19
dev_98,dev_98@example.com,Studio 98,https://studio-98.dev,customer_131,customer_131@mail.com,GooglePay,App 158,5.4.6,paid_application,False,27.25,v2.9.1,Release notes batch 800,2024-11-25,True,True,3,Review text 800,2026-03-13,True,TXN-00800,27.25,2025-06-02
dev_159,dev_159@example.com,Studio 159,https://studio-159.dev,customer_28,customer_28@mail.com,GooglePay,App 57,4.6.0,free_application,False,,v3.5.8,Release notes batch 801,2026-12-16,True,False,,,,False,,,
dev_97,dev_97@example.com,Studio 97,https://studio-97.dev,customer_191,customer_191@mail.com,GooglePay,App 168,5.8.8,paid_application,False,11.86,v2.4.7,Release notes batch 802,2024-04-26,True,False,,,,False,,,
dev_112,dev_112@example.com,Studio 112,https://studio-112.dev,customer_382,customer_382@mail.com,GooglePay,App 41,3.4.6,paid_application,False,25.01,v1.0.3,Release notes batch 803,2026-08-26,False,True,5,Review text 803,2026-02-17,True,TXN-00803,25.01,2025-06-30
dev_48,dev_48@example.com,Studio 48,https://studio-48.dev,customer_473,customer_473@mail.com,ApplePay,App 328,1.3.3,paid_application,False,12.64,v3.1.5,Release notes batch 804,2025-05-26,True,False,,,,False,,,
dev_19,dev_19@example.com,Studio 19,https://studio-19.dev,customer_115,customer_115@mail.com,PayPal,App 312,5.8.0,paid_application,False,17.44,v2.4.0,Release notes batch 805,2024-09-04,False,True,3,Review text 805,2024-12-05,True,TXN-00805,17.44,2025-03-04
dev_119,dev_119@example.com,Studio 119,https://studio-119.dev,customer_174,customer_174@mail.com,Card,App 184,5.7.2,free_application,False,,v4.6.3,Release notes batch 806,2026-11-01,True,False,,,,False,,,
dev_23,dev_23@example.com,Studio 23,https://studio-23.dev,customer_205,customer_205@mail.com,GooglePay,App 129,5.5.8,paid_application,False,19.29,v1.3.6,Release notes batch 807,2025-05-06,True,True,2,Review text 807,2026-04-08,True,TXN-00807,19.29,2025-06-09
dev_134,dev_134@example.com,Studio 134,https://studio-134.dev,customer_183,customer_183@mail.com,Card,App 312,5.5.4,paid_application,False,29.08,v1.2.6,Release notes batch 808,2026-04-19,False,False,,,,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_148,customer_148@mail.com,ApplePay,App 7,3.6.3,paid_application,False,22.93,v6.2.8,Release notes batch 809,2024-09-09,True,True,2,Review text 809,2026-10-22,False,,,
dev_22,dev_22@example.com,Studio 22,https://studio-22.dev,customer_326,customer_326@mail.com,Card,App 100,2.0.5,free_application,False,,v1.1.9,Release notes batch 810,2024-09-30,False,True,2,Review text 810,2024-02-28,False,,,
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_32,customer_32@mail.com,PayPal,App 314,1.7.4,free_application,False,,v6.0.0,Release notes batch 811,2024-05-21,True,True,1,Review text 811,2025-01-13,False,,,
dev_135,dev_135@example.com,Studio 135,https://studio-135.dev,customer_436,customer_436@mail.com,GooglePay,App 36,2.2.0,free_application,True,,v4.2.3,Release notes batch 812,2026-04-26,False,True,4,Review text 812,2026-08-16,False,,,
dev_14,dev_14@example.com,Studio 14,https://studio-14.dev,customer_553,customer_553@mail.com,GooglePay,App 333,3.5.5,paid_application,False,8.13,v2.9.5,Release notes batch 813,2026-09-02,True,True,2,Review text 813,2024-05-12,False,,,
dev_26,dev_26@example.com,Studio 26,https://studio-26.dev,customer_18,customer_18@mail.com,Card,App 235,2.0.6,paid_application,False,8.48,v6.6.9,Release notes batch 814,2024-06-10,True,True,2,Review text 814,2024-10-12,True,TXN-00814,8.48,2025-01-10
dev_98,dev_98@example.com,Studio 98,https://studio-98.dev,customer_230,customer_230@mail.com,PayPal,App 61,1.1.7,free_application,True,,v4.7.2,Release notes batch 815,2025-08-12,True,False,,,,False,,,
dev_119,dev_119@example.com,Studio 119,https://studio-119.dev,customer_577,customer_577@mail.com,Card,App 18,3.6.8,free_application,False,,v2.2.5,Release notes batch 816,2026-01-01,False,False,,,,False,,,
dev_117,dev_117@example.com,Studio 117,https://studio-117.dev,customer_548,customer_548@mail.com,ApplePay,App 221,4.9.4,free_application,True,,v6.3.0,Release notes batch 817,2024-09-23,True,True,3,Review text 817,2025-11-05,False,,,
dev_96,dev_96@example.com,Studio 96,https://studio-96.dev,customer_290,customer_290@mail.com,GooglePay,App 91,4.5.4,paid_application,False,20.8,v2.7.6,Release notes batch 818,2025-04-01,True,True,4,Review text 818,2025-08-16,False,,,
dev_63,dev_63@example.com,Studio 63,https://studio-63.dev,customer_297,customer_297@mail.com,ApplePay,App 153,2.2.1,free_application,True,,v1.5.8,Release notes batch 819,2024-09-16,False,False,,,,False,,,
dev_85,dev_85@example.com,Studio 85,https://studio-85.dev,customer_315,customer_315@mail.com,PayPal,App 265,3.9.5,paid_application,False,19.59,v5.1.4,Release notes batch 820,2026-06-19,True,False,,,,False,,,
dev_121,dev_121@example.com,Studio 121,https://studio-121.dev,customer_418,customer_418@mail.com,Card,App 224,1.4.7,free_application,False,,v6.1.5,Release notes batch 821,2025-11-29,True,False,,,,False,,,
dev_69,dev_69@example.com,Studio 69,https://studio-69.dev,customer_345,customer_345@mail.com,Card,App 94,2.6.8,paid_application,False,29.26,v4.2.6,Release notes batch 822,2025-08-10,False,False,,,,False,,,
dev_103,dev_103@example.com,Studio 103,https://studio-103.dev,customer_48,customer_48@mail.com,Card,App 135,2.4.4,free_application,True,,v1.8.9,Release notes batch 823,2025-08-30,False,False,,,,False,,,
dev_79,dev_79@example.com,Studio 79,https://studio-79.dev,customer_398,customer_398@mail.com,GooglePay,App 284,1.1.6,paid_application,False,20.11,v3.3.4,Release notes batch 824,2025-08-22,False,True,3,Review text 824,2026-05-05,True,TXN-00824,20.11,2026-12-28
dev_30,dev_30@example.com,Studio 30,https://studio-30.dev,customer_378,customer_378@mail.com,Card,App 29,3.1.4,paid_application,False,15.87,v5.7.1,Release notes batch 825,2026-11-28,True,False,,,,True,TXN-00825,15.87,2025-12-05
dev_143,dev_143@example.com,Studio 143,https://studio-143.dev,customer_285,customer_285@mail.com,PayPal,App 301,3.3.1,paid_application,False,3.42,v6.0.0,Release notes batch 826,2026-11-14,False,True,5,Review text 826,2025-07-14,False,,,
dev_26,dev_26@example.com,Studio 26,https://studio-26.dev,customer_439,customer_439@mail.com,GooglePay,App 35,2.2.8,paid_application,False,9.96,v4.9.4,Release notes batch 827,2026-08-12,True,True,4,Review text 827,2024-07-03,False,,,
dev_41,dev_41@example.com,Studio 41,https://studio-41.dev,customer_341,customer_341@mail.com,Card,App 74,5.5.5,free_application,False,,v1.2.2,Release notes batch 828,2026-12-19,True,True,3,Review text 828,2026-10-07,False,,,
dev_45,dev_45@example.com,Studio 45,https://studio-45.dev,customer_419,customer_419@mail.com,ApplePay,App 16,4.0.6,free_application,True,,v6.8.2,Release notes batch 829,2024-09-15,True,True,3,Review text 829,2025-04-07,False,,,
dev_108,dev_108@example.com,Studio 108,https://studio-108.dev,customer_500,customer_500@mail.com,PayPal,App 334,4.9.0,paid_application,False,18.77,v2.1.3,Release notes batch 830,2026-12-31,True,True,5,Review text 830,2026-03-22,True,TXN-00830,18.77,2025-12-16
dev_18,dev_18@example.com,Studio 18,https://studio-18.dev,customer_598,customer_598@mail.com,GooglePay,App 123,5.0.3,paid_application,False,25.89,v4.1.0,Release notes batch 831,2024-07-26,False,True,4,Review text 831,2026-06-30,False,,,
dev_94,dev_94@example.com,Studio 94,https://studio-94.dev,customer_40,customer_40@mail.com,ApplePay,App 88,5.0.6,paid_application,False,26.48,v4.3.6,Release notes batch 832,2024-06-22,True,True,2,Review text 832,2026-10-20,True,TXN-00832,26.48,2024-05-31
dev_138,dev_138@example.com,Studio 138,https://studio-138.dev,customer_480,customer_480@mail.com,PayPal,App 340,5.7.8,free_application,False,,v5.2.7,Release notes batch 833,2024-08-17,True,False,,,,False,,,
dev_104,dev_104@example.com,Studio 104,https://studio-104.dev,customer_126,customer_126@mail.com,ApplePay,App 41,4.0.5,free_application,True,,v2.8.0,Release notes batch 834,2025-07-07,True,False,,,,False,,,
dev_97,dev_97@example.com,Studio 97,https://studio-97.dev,customer_204,customer_204@mail.com,GooglePay,App 38,1.7.6,paid_application,False,22.77,v5.8.4,Release notes batch 835,2024-07-14,True,True,3,Review text 835,2025-05-05,True,TXN-00835,22.77,2026-10-29
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_367,customer_367@mail.com,GooglePay,App 291,5.8.6,paid_application,False,15.17,v6.6.3,Release notes batch 836,2025-02-11,True,True,4,Review text 836,2026-09-28,True,TXN-00836,15.17,2026-05-25
dev_157,dev_157@example.com,Studio 157,https://studio-157.dev,customer_185,customer_185@mail.com,GooglePay,App 143,5.6.7,paid_application,False,17.38,v1.0.2,Release notes batch 837,2024-06-02,True,True,5,Review text 837,2024-05-09,True,TXN-00837,17.38,2024-03-18
dev_34,dev_34@example.com,Studio 34,https://studio-34.dev,customer_259,customer_259@mail.com,PayPal,App 145,1.8.3,free_application,True,,v1.2.9,Release notes batch 838,2025-05-24,True,True,2,Review text 838,2026-02-08,False,,,
dev_56,dev_56@example.com,Studio 56,https://studio-56.dev,customer_196,customer_196@mail.com,ApplePay,App 33,1.0.3,free_application,True,,v5.9.1,Release notes batch 839,2025-09-15,True,False,,,,False,,,
dev_73,dev_73@example.com,Studio 73,https://studio-73.dev,customer_386,customer_386@mail.com,PayPal,App 176,2.0.7,paid_application,False,5.58,v1.8.9,Release notes batch 840,2025-03-30,False,False,,,,False,,,
dev_146,dev_146@example.com,Studio 146,https://studio-146.dev,customer_231,customer_231@mail.com,GooglePay,App 23,3.7.1,free_application,False,,v4.5.9,Release notes batch 841,2026-08-09,False,False,,,,False,,,
dev_1,dev_1@example.com,Studio 1,https://studio-1.dev,customer_442,customer_442@mail.com,PayPal,App 197,4.6.6,free_application,False,,v3.2.6,Release notes batch 842,2025-09-13,False,False,,,,False,,,
dev_95,dev_95@example.com,Studio 95,https://studio-95.dev,customer_315,customer_315@mail.com,Card,App 117,4.6.1,paid_application,False,18.2,v4.2.9,Release notes batch 843,2024-07-01,False,False,,,,True,TXN-00843,18.2,2024-05-07
dev_73,dev_73@example.com,Studio 73,https://studio-73.dev,customer_420,customer_420@mail.com,GooglePay,App 238,4.0.7,free_application,True,,v3.3.3,Release notes batch 844,2026-06-19,True,False,,,,False,,,
dev_69,dev_69@example.com,Studio 69,https://studio-69.dev,customer_34,customer_34@mail.com,PayPal,App 231,5.0.8,free_application,True,,v4.9.0,Release notes batch 845,2025-04-14,True,False,,,,False,,,
dev_29,dev_29@example.com,Studio 29,https://studio-29.dev,customer_501,customer_501@mail.com,Card,App 228,3.3.5,free_application,True,,v2.5.5,Release notes batch 846,2026-11-04,False,True,4,Review text 846,2026-08-31,False,,,
dev_87,dev_87@example.com,Studio 87,https://studio-87.dev,customer_114,customer_114@mail.com,ApplePay,App 339,4.8.0,paid_application,False,11.47,v2.6.8,Release notes batch 847,2025-09-14,False,True,1,Review text 847,2026-11-20,True,TXN-00847,11.47,2025-08-09
dev_143,dev_143@example.com,Studio 143,https://studio-143.dev,customer_141,customer_141@mail.com,PayPal,App 120,5.0.9,paid_application,False,8.86,v4.7.4,Release notes batch 848,2024-12-13,False,False,,,,False,,,
dev_136,dev_136@example.com,Studio 136,https://studio-136.dev,customer_133,customer_133@mail.com,ApplePay,App 45,5.2.8,free_application,True,,v4.6.3,Release notes batch 849,2025-07-04,False,True,5,Review text 849,2025-02-08,False,,,
dev_128,dev_128@example.com,Studio 128,https://studio-128.dev,customer_85,customer_85@mail.com,GooglePay,App 151,3.5.7,free_application,True,,v5.4.5,Release notes batch 850,2024-06-17,False,False,,,,False,,,
dev_64,dev_64@example.com,Studio 64,https://studio-64.dev,customer_6,customer_6@mail.com,GooglePay,App 11,1.4.4,free_application,True,,v4.6.9,Release notes batch 851,2024-06-19,True,False,,,,False,,,
dev_10,dev_10@example.com,Studio 10,https://studio-10.dev,customer_239,customer_239@mail.com,Card,App 155,5.7.2,free_application,True,,v2.4.9,Release notes batch 852,2024-01-25,False,True,4,Review text 852,2026-08-16,False,,,
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_480,customer_480@mail.com,Card,App 99,3.8.5,free_application,False,,v3.0.4,Release notes batch 853,2024-04-26,False,True,5,Review text 853,2025-07-16,False,,,
dev_6,dev_6@example.com,Studio 6,https://studio-6.dev,customer_311,customer_311@mail.com,PayPal,App 274,2.2.8,free_application,False,,v5.5.4,Release notes batch 854,2025-10-21,False,False,,,,False,,,
dev_23,dev_23@example.com,Studio 23,https://studio-23.dev,customer_556,customer_556@mail.com,GooglePay,App 46,4.2.4,paid_application,False,27.38,v6.6.1,Release notes batch 855,2026-05-20,False,True,4,Review text 855,2026-08-31,True,TXN-00855,27.38,2024-07-21
dev_67,dev_67@example.com,Studio 67,https://studio-67.dev,customer_305,customer_305@mail.com,PayPal,App 114,2.6.3,paid_application,False,1.29,v2.7.0,Release notes batch 856,2026-09-28,False,True,4,Review text 856,2026-08-05,True,TXN-00856,1.29,2024-08-15
dev_17,dev_17@example.com,Studio 17,https://studio-17.dev,customer_221,customer_221@mail.com,ApplePay,App 117,5.6.6,free_application,False,,v2.7.2,Release notes batch 857,2024-11-07,False,False,,,,False,,,
dev_121,dev_121@example.com,Studio 121,https://studio-121.dev,customer_18,customer_18@mail.com,GooglePay,App 21,1.4.1,paid_application,False,3.93,v3.7.9,Release notes batch 858,2026-12-12,False,True,1,Review text 858,2026-12-02,False,,,
dev_42,dev_42@example.com,Studio 42,https://studio-42.dev,customer_191,customer_191@mail.com,Card,App 187,2.6.0,free_application,True,,v5.2.7,Release notes batch 859,2024-01-25,False,False,,,,False,,,
dev_94,dev_94@example.com,Studio 94,https://studio-94.dev,customer_294,customer_294@mail.com,Card,App 126,1.1.6,free_application,True,,v4.1.6,Release notes batch 860,2026-01-07,False,True,4,Review text 860,2024-07-10,False,,,
dev_37,dev_37@example.com,Studio 37,https://studio-37.dev,customer_337,customer_337@mail.com,Card,App 121,2.7.7,paid_application,False,1.55,v1.0.5,Release notes batch 861,2026-03-16,True,False,,,,False,,,
dev_116,dev_116@example.com,Studio 116,https://studio-116.dev,customer_498,customer_498@mail.com,ApplePay,App 302,2.2.5,paid_application,False,28.09,v5.5.3,Release notes batch 862,2026-12-23,False,True,3,Review text 862,2026-02-10,False,,,
dev_98,dev_98@example.com,Studio 98,https://studio-98.dev,customer_590,customer_590@mail.com,GooglePay,App 229,3.3.6,free_application,True,,v3.4.8,Release notes batch 863,2024-01-24,True,True,3,Review text 863,2024-05-11,False,,,
dev_119,dev_119@example.com,Studio 119,https://studio-119.dev,customer_584,customer_584@mail.com,PayPal,App 289,4.8.5,paid_application,False,3.96,v3.5.3,Release notes batch 864,2025-10-09,False,False,,,,True,TXN-00864,3.96,2025-06-24
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_21,customer_21@mail.com,GooglePay,App 276,4.6.7,paid_application,False,25.41,v1.2.7,Release notes batch 865,2026-03-31,False,True,2,Review text 865,2025-07-07,False,,,
